"Order ID","Customer ID","Order date & time","Product","Order value (gross, net)","Order value (gross)","Order value (net)","Discount applied (₹ + %)","Discount applied (₹)","Discount applied (%)","Payment mode","Shipping city","Pincode","First order vs repeat","Channel source (last touch)","Delivered / Returned / RTO","Name","First order date","Total orders","Total revenue","Average order value","City / tier","Acquisition channel (first touch)","RePurchased","item_count","unique_sku_count","total_item_mrp","total_item_selling_price","average_item_discount_pct","returned_item_count","sku_list","category_list","vendor_list"
"ORD-20250825-026819","CUST-0022881","2025-08-25 13:13:07","2-item cart","2887,2598",2887.0,2598.0,"289,10.0%",289.0,10.0,"UPI","Pune","131786","Repeat","Email/SMS","Delivered","Yachana Bhavsar","2023-07-02",3,6864.0,2288.0,"Surat / Tier 2","Email/SMS","Y",1,1,2799.0,2598.0,7.2,0.0,"SKU-PAN-0021","pants","Apex Fashions"
"ORD-20250827-026889","CUST-0011877","2025-08-27 10:05:06","2-item cart","3714,2958",3714.0,2958.0,"757,20.4%",757.0,20.4,"Card","Bengaluru","291828","Repeat","Influencer","Delivered","Shivansh Kunda","2023-04-14",2,4773.0,2386.5,"Bhubaneswar / Tier 2","Influencer","Y",4,4,10396.0,3996.0,50.0,0.0,"SKU-PAN-0020, SKU-PAN-0022, SKU-SHI-0003, SKU-SHO-0033","pants, shirts, shorts","KnitCraft Studio, WestCo Garments"
"ORD-20251104-028684","CUST-0018763","2025-11-04 15:17:12","Mixed Cart","3170,2557",3170.0,2557.0,"613,19.3%",613.0,19.3,"Wallet","Noida","286966","Repeat","Influencer","Delivered","Kamala Parsa","2022-04-23",2,4450.0,2225.0,"Indore / Tier 2","Organic Instagram","Y",1,1,2799.0,2557.0,8.6,0.0,"SKU-SHI-0013","shirts","UrbanWeave Co."
"ORD-20251109-028862","CUST-0004682","2025-11-09 19:19:00","2-item cart","2769,2478",2769.0,2478.0,"291,10.5%",291.0,10.5,"Wallet","Lucknow","822675","Repeat","Meta","Returned","Chameli Subramanian","2025-05-18",3,8083.0,2694.33,"Jaipur / Tier 2","Meta","Y",1,1,2699.0,2478.0,8.2,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20251126-029214","CUST-0016949","2025-11-26 16:49:30","2-item cart","3870,3363",3870.0,3363.0,"507,13.1%",507.0,13.1,"COD","Ranchi","484901","Repeat","Email/SMS","Delivered","Jai Shroff","2022-12-29",6,14535.0,2422.5,"Ahmedabad / Tier 1","Email/SMS","Y",1,1,1899.0,3363.0,0.0,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20251212-029555","CUST-0025590","2025-12-12 21:04:25","Mixed Cart","3953,3073",3953.0,3073.0,"880,22.3%",880.0,22.3,"NetBanking","Surat","279869","Repeat","Offline (Friends/Family)","Delivered","Saanvi Jaggi","2023-10-30",2,4663.0,2331.5,"Vadodara / Tier 2","Meta","Y",1,1,2999.0,3073.0,0.0,0.0,"SKU-PAN-0020","pants","WestCo Garments"
"ORD-20251220-029728","CUST-0014420","2025-12-20 19:06:35","2-item cart","3134,2615",3134.0,2615.0,"519,16.6%",519.0,16.6,"Card","Ranchi","477759","Repeat","Meta","Delivered","Aashi Bawa","2024-03-03",3,7325.0,2441.67,"Jaipur / Tier 2","Organic Instagram","Y",2,2,4798.0,2615.0,45.25,0.0,"SKU-SHI-0001, SKU-SHI-0003","shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20251222-029770","CUST-0019437","2025-12-22 20:25:07","Single item","3576,3217",3576.0,3217.0,"358,10.0%",358.0,10.0,"UPI","Kochi","386157","Repeat","Meta","Delivered","Lohit Sinha","2024-09-03",2,6370.0,3185.0,"Ranchi / Tier 2","Meta","Y",1,1,2399.0,3217.0,0.0,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20220429-001930","CUST-0018820","2022-04-29 22:36:43","Mixed Cart","1800,1455",1800.0,1455.0,"345,19.2%",345.0,19.2,"COD","Vadodara","737213","First","Meta","Delivered","Advik Tank","2022-04-29",1,1455.0,1455.0,"Vadodara / Tier 2","Meta","N",1,1,1999.0,1455.0,27.2,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20220528-002346","CUST-0004515","2022-05-28 21:52:25","2-item cart","1800,1495",1800.0,1495.0,"305,17.0%",305.0,17.0,"Card","Mumbai","458922","First","Meta","Delivered","Alexander Bansal","2022-05-28",2,3960.0,1980.0,"Mumbai / Tier 1","Meta","Y",2,2,4798.0,1998.0,50.0,0.0,"SKU-SHI-0001, SKU-SHI-0006","shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20220611-002530","CUST-0005505","2022-06-11 15:46:26","Single item","1800,1456",1800.0,1456.0,"344,19.1%",344.0,19.1,"UPI","Mumbai","666067","First","Organic Instagram","RTO","Nakul Toor","2022-06-11",3,6300.0,2100.0,"Mumbai / Tier 1","Organic Instagram","Y",3,2,5497.0,2997.0,44.4667,3.0,"SKU-SHI-0001, SKU-TSH-0004","shirts, tshirts","StitchWorks India, UrbanWeave Co."
"ORD-20220717-003008","CUST-0013980","2022-07-17 22:34:31","2-item cart","1800,1520",1800.0,1520.0,"280,15.6%",280.0,15.6,"COD","Kanpur","427073","First","Google","Delivered","Irya Singhal","2022-07-17",1,1520.0,1520.0,"Kanpur / Tier 2","Google","N",1,1,1799.0,1520.0,15.5,0.0,"SKU-CRO-0043","croptops","WestCo Garments"
"ORD-20221107-004851","CUST-0026996","2022-11-07 21:51:24","Mixed Cart","2104,1747",2104.0,1747.0,"357,17.0%",357.0,17.0,"Card","Hyderabad","569145","First","Influencer","Delivered","Lajita Chand","2022-11-07",3,7064.0,2354.67,"Hyderabad / Tier 1","Influencer","Y",1,1,2799.0,1747.0,37.6,0.0,"SKU-SHI-0003","shirts","KnitCraft Studio"
"ORD-20221220-005478","CUST-0026720","2022-12-20 20:56:55","Single item","1800,1587",1800.0,1587.0,"213,11.8%",213.0,11.8,"COD","Delhi","182720","Repeat","Meta","RTO","Nitara Majumdar","2022-02-13",4,8997.0,2249.25,"Hyderabad / Tier 1","Influencer","Y",1,1,1799.0,1587.0,11.8,1.0,"SKU-SHO-0011","shorts","WestCo Garments"
"ORD-20221223-005547","CUST-0020536","2022-12-23 10:38:01","Single item","2456,1719",2456.0,1719.0,"737,30.0%",737.0,30.0,"Card","Chennai","602951","Repeat","Google","RTO","Brijesh Loke","2022-08-22",4,9658.0,2414.5,"Hyderabad / Tier 1","Google","Y",1,1,1599.0,1719.0,0.0,1.0,"SKU-CRO-0030","croptops","WestCo Garments"
"ORD-20230114-006015","CUST-0007767","2023-01-14 13:28:41","2-item cart","2959,2664",2959.0,2664.0,"296,10.0%",296.0,10.0,"UPI","Mysuru","398423","First","Email/SMS","Delivered","Isha Chatterjee","2023-01-14",1,2664.0,2664.0,"Mysuru / Tier 2","Email/SMS","N",1,1,1999.0,2664.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20230202-006555","CUST-0016183","2023-02-02 14:06:44","Mixed Cart","2120,1820",2120.0,1820.0,"300,14.1%",300.0,14.1,"UPI","Noida","483585","First","Google","Delivered","Amruta Bassi","2023-02-02",2,4848.0,2424.0,"Noida / Tier 2","Google","Y",2,2,4398.0,1998.0,50.0,0.0,"SKU-CRO-0005, SKU-SHI-0001","croptops, shirts","StitchWorks India, UrbanWeave Co."
"ORD-20230223-006936","CUST-0003173","2023-02-23 21:43:13","2-item cart","2598,2358",2598.0,2358.0,"241,9.3%",241.0,9.3,"Wallet","Chennai","807135","Repeat","Google","Returned","Onveer Kanda","2022-03-11",7,19015.0,2716.43,"Kochi / Tier 2","Email/SMS","Y",2,2,4198.0,2366.0,43.75,2.0,"SKU-CRO-0005, SKU-SHO-0011","croptops, shorts","StitchWorks India, WestCo Garments"
"ORD-20230301-007055","CUST-0021748","2023-03-01 18:17:55","Mixed Cart","2220,1868",2220.0,1868.0,"353,15.9%",353.0,15.9,"Card","Chandigarh","482853","Repeat","Meta","Delivered","Vrishti Chowdhury","2022-01-20",6,13940.0,2323.33,"Noida / Tier 2","Meta","Y",2,2,4198.0,1998.0,50.0,0.0,"SKU-SHI-0015, SKU-TSH-0012","shirts, tshirts","Apex Fashions, UrbanWeave Co."
"ORD-20230308-007181","CUST-0021367","2023-03-08 20:27:58","Mixed Cart","3221,2657",3221.0,2657.0,"564,17.5%",564.0,17.5,"UPI","Delhi","130050","First","Google","Delivered","Inaya Suri","2023-03-08",1,2657.0,2657.0,"Delhi / Tier 1","Google","N",1,1,2499.0,2657.0,0.0,0.0,"SKU-PAN-0022","pants","KnitCraft Studio"
"ORD-20230403-007717","CUST-0007647","2023-04-03 15:01:25","Single item","1993,1763",1993.0,1763.0,"231,11.6%",231.0,11.6,"UPI","Vadodara","733418","First","Meta","Delivered","Harsh Sachar","2023-04-03",1,1763.0,1763.0,"Vadodara / Tier 2","Meta","N",3,3,7297.0,2997.0,50.0,0.0,"SKU-PAN-0008, SKU-SHI-0001, SKU-SHI-0017","pants, shirts","StitchWorks India, UrbanWeave Co."
"ORD-20230702-009477","CUST-0008504","2023-07-02 13:14:36","2-item cart","2866,2565",2866.0,2565.0,"301,10.5%",301.0,10.5,"COD","Mumbai","233594","Repeat","Meta","Returned","Lipika Mody","2023-05-06",3,7647.0,2549.0,"Surat / Tier 2","Meta","Y",1,1,1999.0,2565.0,0.0,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20230907-010990","CUST-0009776","2023-09-07 13:12:46","Mixed Cart","1848,1633",1848.0,1633.0,"215,11.6%",215.0,11.6,"COD","Chandigarh","300376","First","Meta","Returned","Anmol Mani","2023-09-07",1,1633.0,1633.0,"Chandigarh / Tier 2","Meta","N",2,2,4698.0,1998.0,50.0,2.0,"SKU-PAN-0002, SKU-SHI-0001","pants, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20230930-011403","CUST-0005557","2023-09-30 18:31:29","Single item","2052,1767",2052.0,1767.0,"285,13.9%",285.0,13.9,"Card","Ahmedabad","633880","First","Influencer","Returned","Yashodhara Parsa","2023-09-30",2,4824.0,2412.0,"Ahmedabad / Tier 1","Influencer","Y",2,2,4598.0,1998.0,47.25,2.0,"SKU-CRO-0019, SKU-SHI-0003","croptops, shirts","KnitCraft Studio, StitchWorks India"
"ORD-20231024-012304","CUST-0017790","2023-10-24 10:55:24","Single item","2996,2285",2996.0,2285.0,"711,23.7%",711.0,23.7,"COD","Kanpur","609463","Repeat","Email/SMS","Delivered","Anvi Bhandari","2023-07-22",3,7195.0,2398.33,"Kanpur / Tier 2","Email/SMS","Y",2,2,5598.0,2285.0,50.0,0.0,"SKU-SHI-0003, SKU-SHI-0006","shirts","KnitCraft Studio"
"ORD-20231028-012437","CUST-0024784","2023-10-28 10:36:53","Mixed Cart","1800,1573",1800.0,1573.0,"227,12.6%",227.0,12.6,"Card","Ranchi","411720","Repeat","Meta","Returned","Xavier Prabhakar","2023-01-11",3,6870.0,2290.0,"Bengaluru / Tier 1","Organic Instagram","Y",1,1,3299.0,1573.0,50.0,1.0,"SKU-PAN-0028","pants","Apex Fashions"
"ORD-20240313-015415","CUST-0024203","2024-03-13 22:07:15","2-item cart","3495,2795",3495.0,2795.0,"700,20.0%",700.0,20.0,"UPI","Bhubaneswar","764774","Repeat","Email/SMS","Returned","Kashish Chander","2022-11-09",3,7013.0,2337.67,"Bengaluru / Tier 1","Google","Y",1,1,2799.0,2795.0,0.1,1.0,"SKU-SHI-0006","shirts","KnitCraft Studio"
"ORD-20240314-015418","CUST-0007924","2024-03-14 14:16:53","Single item","3416,2862",3416.0,2862.0,"554,16.2%",554.0,16.2,"Card","Noida","605197","First","Email/SMS","Delivered","Bhavini Walia","2024-03-14",3,9090.0,3030.0,"Noida / Tier 2","Email/SMS","Y",1,1,2699.0,2862.0,0.0,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20240315-015447","CUST-0022230","2024-03-15 10:23:33","Single item","3015,2714",3015.0,2714.0,"302,10.0%",302.0,10.0,"Card","Hyderabad","829637","First","Meta","Delivered","Rajata Rajagopalan","2024-03-15",3,8307.0,2769.0,"Hyderabad / Tier 1","Meta","Y",2,2,4698.0,2714.0,42.2,0.0,"SKU-PAN-0002, SKU-SHI-0001","pants, shirts","Apex Fashions, UrbanWeave Co."
"ORD-20240410-016128","CUST-0006404","2024-04-10 17:57:46","Mixed Cart","3099,2406",3099.0,2406.0,"694,22.4%",694.0,22.4,"UPI","Hyderabad","713453","First","Influencer","Delivered","Qushi Sur","2024-04-10",2,5545.0,2772.5,"Hyderabad / Tier 1","Influencer","Y",1,1,1999.0,2406.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240414-016224","CUST-0023197","2024-04-14 23:09:19","2-item cart","3550,2887",3550.0,2887.0,"663,18.7%",663.0,18.7,"NetBanking","Mumbai","405613","Repeat","Meta","Returned","Aryan Trivedi","2022-12-16",7,21042.0,3006.0,"Jaipur / Tier 2","Meta","Y",2,1,5598.0,2887.0,48.4,2.0,"SKU-SHI-0006","shirts","KnitCraft Studio"
"ORD-20240416-016297","CUST-0008297","2024-04-16 20:15:49","2-item cart","4638,3508",4638.0,3508.0,"1130,24.4%",1130.0,24.4,"UPI","Pune","239554","First","Offline (Friends/Family)","Delivered","Sai Karnik","2024-04-16",1,3508.0,3508.0,"Pune / Tier 1","Offline (Friends/Family)","N",2,2,4098.0,3508.0,14.45,0.0,"SKU-CRO-0007, SKU-SHI-0015","croptops, shirts","Apex Fashions"
"ORD-20240416-016316","CUST-0025130","2024-04-16 16:08:19","2-item cart","4559,3198",4559.0,3198.0,"1362,29.9%",1362.0,29.9,"UPI","Delhi","621369","First","Meta","Delivered","Ekbal Wable","2024-04-16",1,3198.0,3198.0,"Delhi / Tier 1","Meta","N",1,1,1699.0,3198.0,0.0,0.0,"SKU-TSH-0029","tshirts","KnitCraft Studio"
"ORD-20240429-016660","CUST-0015207","2024-04-29 20:51:43","Mixed Cart","4421,3550",4421.0,3550.0,"870,19.7%",870.0,19.7,"UPI","Bhubaneswar","291136","Repeat","Google","RTO","Rachana Mann","2023-03-26",2,5732.0,2866.0,"Pune / Tier 1","Meta","Y",1,1,1999.0,3550.0,0.0,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20240507-016803","CUST-0025750","2024-05-07 18:55:29","2-item cart","3340,2841",3340.0,2841.0,"500,15.0%",500.0,15.0,"Card","Kolkata","815926","Repeat","Google","Delivered","Vamakshi Shankar","2023-04-12",4,10264.0,2566.0,"Gurgaon / Tier 2","Influencer","Y",1,1,1499.0,2841.0,0.0,0.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20240918-019311","CUST-0024926","2024-09-18 18:40:56","Mixed Cart","3677,3304",3677.0,3304.0,"373,10.1%",373.0,10.1,"COD","Vadodara","259012","Repeat","Meta","Delivered","Meera Upadhyay","2022-12-08",5,13033.0,2606.6,"Chennai / Tier 1","Offline (Friends/Family)","Y",1,1,4499.0,3304.0,26.6,0.0,"SKU-JAC-0025","jackets","StitchWorks India"
"ORD-20240925-019476","CUST-0013787","2024-09-25 13:10:41","Single item","2617,2242",2617.0,2242.0,"375,14.3%",375.0,14.3,"COD","Mysuru","144493","Repeat","Meta","Delivered","Qadim Dey","2022-03-21",3,7879.0,2626.33,"Indore / Tier 2","Google","Y",1,1,2799.0,2242.0,19.9,0.0,"SKU-SHI-0013","shirts","UrbanWeave Co."
"ORD-20240927-019524","CUST-0014310","2024-09-27 17:42:45","Mixed Cart","3171,2729",3171.0,2729.0,"442,13.9%",442.0,13.9,"COD","Rajkot","350078","First","Instagram DM","Returned","Jackson Palla","2024-09-27",1,2729.0,2729.0,"Rajkot / Tier 2","Instagram DM","N",2,2,4298.0,2729.0,36.35,2.0,"SKU-SHO-0039, SKU-TSH-0012","shorts, tshirts","UrbanWeave Co."
"ORD-20241114-020732","CUST-0003774","2024-11-14 14:08:49","2-item cart","2269,2011",2269.0,2011.0,"259,11.4%",259.0,11.4,"UPI","Gurgaon","393823","Repeat","Google","Returned","Banjeet Subramaniam","2023-07-07",5,12389.0,2477.8,"Dehradun / Tier 2","Meta","Y",1,1,2699.0,2011.0,25.5,1.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20241226-021628","CUST-0025464","2024-12-26 19:12:19","2-item cart","3736,2615",3736.0,2615.0,"1121,30.0%",1121.0,30.0,"UPI","Bengaluru","619249","Repeat","Meta","Delivered","Samuel Tara","2023-03-27",2,4974.0,2487.0,"Ahmedabad / Tier 1","Email/SMS","Y",1,1,1999.0,2615.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20241227-021665","CUST-0003173","2024-12-27 11:20:34","Single item","4416,3345",4416.0,3345.0,"1072,24.3%",1072.0,24.3,"COD","Mumbai","641714","Repeat","Influencer","Delivered","Onveer Kanda","2022-03-11",7,19015.0,2716.43,"Kochi / Tier 2","Email/SMS","Y",1,1,1999.0,3345.0,0.0,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20250126-022357","CUST-0006657","2025-01-26 11:27:32","2-item cart","4313,3346",4313.0,3346.0,"966,22.4%",966.0,22.4,"Card","Hyderabad","420853","Repeat","Meta","Delivered","Bakhshi Dugar","2024-03-30",3,8623.0,2874.33,"Chennai / Tier 1","Google","Y",2,2,5198.0,3346.0,35.75,0.0,"SKU-CRO-0005, SKU-SHI-0003","croptops, shirts","KnitCraft Studio, StitchWorks India"
"ORD-20250215-022735","CUST-0012020","2025-02-15 10:28:36","2-item cart","4178,3589",4178.0,3589.0,"589,14.1%",589.0,14.1,"Card","Noida","307013","First","Meta","Delivered","Falan Korpal","2025-02-15",1,3589.0,3589.0,"Noida / Tier 2","Meta","N",1,1,2399.0,3589.0,0.0,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20250311-023251","CUST-0007924","2025-03-11 12:25:34","2-item cart","4052,3140",4052.0,3140.0,"912,22.5%",912.0,22.5,"UPI","Pune","791076","Repeat","Google","Delivered","Bhavini Walia","2024-03-14",3,9090.0,3030.0,"Noida / Tier 2","Email/SMS","Y",1,1,2299.0,3140.0,0.0,0.0,"SKU-SHO-0039","shorts","UrbanWeave Co."
"ORD-20250328-023719","CUST-0006250","2025-03-28 15:04:02","Single item","4151,3573",4151.0,3573.0,"578,13.9%",578.0,13.9,"UPI","Nashik","141992","Repeat","Meta","RTO","Aarav Dash","2023-08-12",2,5359.0,2679.5,"Mumbai / Tier 1","Influencer","Y",1,1,2799.0,3573.0,0.0,1.0,"SKU-SHI-0006","shirts","KnitCraft Studio"
"ORD-20250517-024939","CUST-0005391","2025-05-17 11:33:53","2-item cart","3062,2774",3062.0,2774.0,"289,9.4%",289.0,9.4,"Card","Jaipur","260824","Repeat","Meta","Delivered","Hitesh Patel","2023-09-18",3,7648.0,2549.33,"Delhi / Tier 1","Meta","Y",1,1,2399.0,2774.0,0.0,0.0,"SKU-CRO-0005","croptops","StitchWorks India"
"ORD-20250519-024971","CUST-0016449","2025-05-19 14:05:59","Mixed Cart","3855,3633",3855.0,3633.0,"222,5.8%",222.0,5.8,"UPI","Delhi","132311","Repeat","Meta","Delivered","Nathaniel Sura","2025-05-10",2,6851.0,3425.5,"Chennai / Tier 1","Meta","Y",1,1,2999.0,3633.0,0.0,0.0,"SKU-PAN-0034","pants","UrbanWeave Co."
"ORD-20250520-024989","CUST-0021516","2025-05-20 17:38:46","Single item","4231,3892",4231.0,3892.0,"339,8.0%",339.0,8.0,"UPI","Delhi","712191","Repeat","Meta","Delivered","Gaurika Tiwari","2024-04-29",3,8965.0,2988.33,"Visakhapatnam / Tier 2","Meta","Y",2,2,5498.0,3892.0,29.2,0.0,"SKU-PAN-0002, SKU-PAN-0009","pants","Apex Fashions, KnitCraft Studio"
"ORD-20250723-026120","CUST-0018583","2025-07-23 12:37:35","Single item","3422,3038",3422.0,3038.0,"384,11.2%",384.0,11.2,"UPI","Vadodara","444382","Repeat","Google","Delivered","Mugdha Badami","2024-05-01",2,5631.0,2815.5,"Mumbai / Tier 1","Influencer","Y",1,1,2699.0,3038.0,0.0,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20250828-026897","CUST-0009004","2025-08-28 12:00:26","Mixed Cart","4098,3188",4098.0,3188.0,"910,22.2%",910.0,22.2,"COD","Mumbai","581001","Repeat","Instagram DM","Returned","Lavanya Kashyap","2024-07-06",3,8720.0,2906.67,"Surat / Tier 2","Instagram DM","Y",1,1,1799.0,3188.0,0.0,1.0,"SKU-TSH-0010","tshirts","WestCo Garments"
"ORD-20250829-026925","CUST-0006669","2025-08-29 16:40:23","Mixed Cart","3848,3125",3848.0,3125.0,"724,18.8%",724.0,18.8,"UPI","Hyderabad","410234","Repeat","Meta","Delivered","Gagan Roy","2024-04-27",3,8599.0,2866.33,"Surat / Tier 2","Influencer","Y",2,2,4998.0,3125.0,37.7,0.0,"SKU-PAN-0008, SKU-TSH-0012","pants, tshirts","StitchWorks India, UrbanWeave Co."
"ORD-20251023-028279","CUST-0026543","2025-10-23 14:39:34","Single item","5051,4026",5051.0,4026.0,"1025,20.3%",1025.0,20.3,"NetBanking","Mumbai","525253","Repeat","Meta","Delivered","Neelima Gola","2023-08-10",5,13737.0,2747.4,"Bhopal / Tier 2","Meta","Y",1,1,2699.0,4026.0,0.0,0.0,"SKU-PAN-0002","pants","Apex Fashions"
"ORD-20251122-029135","CUST-0021102","2025-11-22 15:22:58","Single item","3153,2746",3153.0,2746.0,"407,12.9%",407.0,12.9,"UPI","Noida","395452","First","Meta","Delivered","Urmi Ramanathan","2025-11-22",1,2746.0,2746.0,"Noida / Tier 2","Meta","N",2,2,4498.0,2746.0,38.85,0.0,"SKU-SHI-0001, SKU-SHI-0054","shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20251210-029519","CUST-0008303","2025-12-10 17:33:59","Mixed Cart","3229,2261",3229.0,2261.0,"969,30.0%",969.0,30.0,"Wallet","Mumbai","738645","First","Influencer","RTO","Watika Sura","2025-12-10",1,2261.0,2261.0,"Mumbai / Tier 1","Influencer","N",3,3,6997.0,2997.0,48.1667,3.0,"SKU-CRO-0005, SKU-CRO-0019, SKU-SHI-0003","croptops, shirts","KnitCraft Studio, StitchWorks India"
"ORD-20220707-002884","CUST-0011216","2022-07-07 16:00:54","Mixed Cart","2255,1780",2255.0,1780.0,"476,21.1%",476.0,21.1,"UPI","Nagpur","166713","First","Meta","Returned","Aradhana Chaudhari","2022-07-07",1,1780.0,1780.0,"Nagpur / Tier 2","Meta","N",2,2,3198.0,1998.0,37.3,2.0,"SKU-TSH-0029, SKU-TSH-0041","tshirts","Apex Fashions, KnitCraft Studio"
"ORD-20220804-003282","CUST-0022096","2022-08-04 11:22:43","Mixed Cart","2421,1971",2421.0,1971.0,"451,18.6%",451.0,18.6,"Wallet","Jaipur","642772","First","Meta","Delivered","Harinakshi Deol","2022-08-04",2,4097.0,2048.5,"Jaipur / Tier 2","Meta","Y",2,2,4998.0,2038.0,50.0,0.0,"SKU-SHI-0006, SKU-SHI-0015","shirts","Apex Fashions, KnitCraft Studio"
"ORD-20220901-003710","CUST-0018527","2022-09-01 11:03:18","2-item cart","1841,1650",1841.0,1650.0,"192,10.4%",192.0,10.4,"COD","Visakhapatnam","283431","First","Organic Instagram","Delivered","Sathvik Sura","2022-09-01",6,14094.0,2349.0,"Visakhapatnam / Tier 2","Organic Instagram","Y",1,1,1999.0,1650.0,17.5,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20221019-004470","CUST-0021140","2022-10-19 15:14:22","2-item cart","2437,2144",2437.0,2144.0,"292,12.0%",292.0,12.0,"Card","Vadodara","260107","First","Influencer","Delivered","Ekansh Shroff","2022-10-19",1,2144.0,2144.0,"Vadodara / Tier 2","Influencer","N",1,1,1899.0,2144.0,0.0,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20221109-004878","CUST-0020749","2022-11-09 23:46:36","2-item cart","1800,1481",1800.0,1481.0,"319,17.7%",319.0,17.7,"Card","Visakhapatnam","635295","First","Influencer","Delivered","Meghana Kunda","2022-11-09",2,4793.0,2396.5,"Visakhapatnam / Tier 2","Influencer","Y",1,1,1999.0,1481.0,25.9,0.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20221119-005037","CUST-0026806","2022-11-19 18:41:27","2-item cart","2458,2146",2458.0,2146.0,"311,12.7%",311.0,12.7,"Wallet","Dehradun","790590","First","Meta","Delivered","Chakradev Varkey","2022-11-19",2,4818.0,2409.0,"Dehradun / Tier 2","Meta","Y",1,1,1899.0,2146.0,0.0,0.0,"SKU-CRO-0007","croptops","Apex Fashions"
"ORD-20221213-005381","CUST-0026240","2022-12-13 15:53:05","Single item","2293,1863",2293.0,1863.0,"430,18.7%",430.0,18.7,"UPI","Chandigarh","115847","First","Influencer","Delivered","Darsh Mishra","2022-12-13",1,1863.0,1863.0,"Chandigarh / Tier 2","Influencer","N",3,3,7397.0,2997.0,48.1667,0.0,"SKU-CRO-0043, SKU-PAN-0009, SKU-SHI-0003","croptops, pants, shirts","KnitCraft Studio, WestCo Garments"
"ORD-20230206-006639","CUST-0024573","2023-02-06 11:59:44","2-item cart","2288,1964",2288.0,1964.0,"325,14.2%",325.0,14.2,"UPI","Mysuru","142190","First","Offline (Friends/Family)","Returned","Utkarsh Sathe","2023-02-06",3,6651.0,2217.0,"Mysuru / Tier 2","Offline (Friends/Family)","Y",3,2,8597.0,2997.0,50.0,3.0,"SKU-PAN-0020, SKU-SHI-0006","pants, shirts","KnitCraft Studio, WestCo Garments"
"ORD-20230326-007552","CUST-0014438","2023-03-26 14:05:44","2-item cart","2516,1833",2516.0,1833.0,"683,27.1%",683.0,27.1,"UPI","Pune","555926","Repeat","Meta","Returned","Rachana Dalal","2022-04-02",4,8016.0,2004.0,"Indore / Tier 2","Meta","Y",1,1,1999.0,1833.0,8.3,1.0,"SKU-SHI-0001","shirts","UrbanWeave Co."
"ORD-20230401-007638","CUST-0026264","2023-04-01 13:42:00","2-item cart","2248,1675",2248.0,1675.0,"573,25.5%",573.0,25.5,"NetBanking","Ranchi","345815","First","Meta","Delivered","Finn Chanda","2023-04-01",1,1675.0,1675.0,"Ranchi / Tier 2","Meta","N",2,2,4798.0,1998.0,50.0,0.0,"SKU-PAN-0009, SKU-SHI-0001","pants, shirts","KnitCraft Studio, UrbanWeave Co."
"ORD-20230407-007798","CUST-0015382","2023-04-07 15:45:07","Single item","2627,2296",2627.0,2296.0,"331,12.6%",331.0,12.6,"COD","Mumbai","800874","First","Influencer","Delivered","Upadhriti Karan","2023-04-07",2,4099.0,2049.5,"Mumbai / Tier 1","Influencer","Y",1,1,1499.0,2296.0,0.0,0.0,"SKU-TSH-0004","tshirts","StitchWorks India"
"ORD-20230627-009388","CUST-0021300","2023-06-27 11:58:13","2-item cart","2027,1866",2027.0,1866.0,"161,7.9%",161.0,7.9,"Wallet","Pune","176672","First","Influencer","Returned","Brinda Grewal","2023-06-27",3,6917.0,2305.67,"Pune / Tier 1","Influencer","Y",2,2,4998.0,1998.0,50.0,2.0,"SKU-PAN-0008, SKU-TSH-0012","pants, tshirts","StitchWorks India, UrbanWeave Co."
"ORD-20230717-009756","CUST-0017689","2023-07-17 11:44:42","2-item cart","2428,2176",2428.0,2176.0,"252,10.4%",252.0,10.4,"COD","Mumbai","803039","First","Meta","Delivered","Yutika Saxena","2023-07-17",1,2176.0,2176.0,"Mumbai / Tier 1","Meta","N",2,2,4498.0,2176.0,41.7,0.0,"SKU-PAN-0008, SKU-TSH-0032","pants, tshirts","StitchWorks India, WestCo Garments"
